index,input,output
0,-1.00000000,0.00000000
1,-0.71428573,0.00000000
2,-0.42857140,0.00000000
3,-0.14285707,0.00000000
4,0.14285719,0.14285715
5,0.42857146,0.42857146
6,0.71428585,0.71428573
7,1.00000000,1.00000000
