index,input,output
0,-1.00000000,0.00000000
1,-0.86666667,0.00000000
2,-0.73333335,0.00000000
3,-0.59999996,0.00000000
4,-0.46666664,0.00000000
5,-0.33333331,0.00000000
6,-0.19999993,0.00000000
7,-0.06666660,0.00000000
8,0.06666672,0.06666667
9,0.20000005,0.20000002
10,0.33333337,0.33333334
11,0.46666670,0.46666670
12,0.60000014,0.60000002
13,0.73333347,0.73333335
14,0.86666679,0.86666673
15,1.00000000,1.00000000
